,u,v,length,highway,name,maxspeed
2504,482729435,475980598,87.16690619160059,tertiary,中华路,
2505,482729435,475978447,109.45558461191493,tertiary,中华路,
2506,482729685,482730676,120.45006567814353,residential,外郎家桥街,
2507,482729685,482729885,192.50275681162793,residential,"['沙场路', '新码头街']",
2508,482729685,1320103751,274.96954424055724,residential,沙场路,
2509,482729685,476559738,199.2555118996333,residential,王家嘴角街,
2510,482729690,654391101,16.272245526899745,residential,新码头街,
2511,482729690,482729885,167.08523021422252,residential,新码头街,
2512,482729690,476559746,257.32428919318056,primary,中山南路,
2513,482729885,1319641054,85.39848043345523,residential,花衣街,
2514,482729885,482729690,167.08523021422252,residential,新码头街,
2515,482729885,482729685,192.50275681162793,residential,"['沙场路', '新码头街']",
2516,482730676,481500915,92.47000891433512,residential,外郎家桥街,
2517,482730676,1319204583,92.23636202273083,residential,毛家园路,
2518,482730676,482729685,120.45006567814353,residential,外郎家桥街,
2519,482730676,482729267,149.4678657442304,residential,毛家园路,
2520,482730682,654391743,24.567212883546542,residential,毛家园路,
2521,482730682,482729267,162.0330794728595,residential,毛家园路,
2522,482730682,482729690,146.52960362550363,primary,中山南路,
2523,482731172,482731179,66.2336577140221,residential,沙家街,
2524,482731172,482731178,82.41852061816078,residential,沙家街,
2525,482731172,481500495,175.210287948764,residential,江阴街,
2526,482731172,654393155,87.10828088860927,residential,江阴街,
2527,482731178,482731172,82.41852061816078,residential,沙家街,
2528,482731178,603884628,79.60478679582219,primary,陆家浜路,
2529,482731179,482731172,66.2336577140221,residential,沙家街,
2530,482731179,654393951,28.757825486303027,residential,大林路,
2531,482731179,482731911,118.83157609931146,residential,大林路,
2532,482731180,483108104,18.299739810887502,residential,大林路,
2533,482731180,603884631,57.4571647925819,residential,大林路,
2534,482731180,482732359,212.51462904789526,secondary,西藏南路,
2535,482731602,608700679,20.939377079994415,tertiary,南车站路,
2536,482731602,481500495,85.65347764056881,tertiary,大兴街,
2537,482731602,482731178,194.34720603603853,primary,陆家浜路,
2538,482731911,1404037126,83.83312380033206,residential,黄家阙路,
2539,482731911,482732480,188.48584344361925,tertiary,黄家阙路,
2540,482731911,481500495,144.58266622009785,tertiary,大兴街,
2541,482731911,482731179,118.83157609931146,residential,大林路,
2542,482731912,482732480,54.738431758551,tertiary,黄家阙路,
2543,482731912,476556645,40.81321787569298,tertiary,安澜路,
2544,482732359,654394586,59.909041621941704,residential,大吉路,
2545,482732359,601145284,12.422358547951507,residential,大吉路,
2546,482732359,76482738,79.46072064364257,secondary,西藏南路,
2547,482732480,654397600,47.5822783257905,residential,大吉路,
2548,482732480,482731912,54.738431758551,tertiary,黄家阙路,
2549,482732480,482731911,188.48584344361925,tertiary,黄家阙路,
2550,482732933,479297279,12.245795505675428,secondary,西藏南路,
2551,482732933,476560259,184.8948169259921,secondary,复兴东路,50
2552,482732999,1316198769,18.961839543653973,residential,,
2553,482732999,481395518,99.43144885633174,residential,西马街,
2554,482732999,1316236660,247.5363045294935,residential,,
2555,482733394,481501843,167.4289564307374,residential,南仓街,
2556,482733394,481500517,65.10817550642054,residential,南仓街,
2557,482733394,654382714,231.73852673186343,residential,多稼路,
2558,482733400,654379432,14.771180790704625,residential,多稼路,30
2559,482733400,654382693,121.62436290687224,primary,中山南路,
2560,482733604,5558633987,123.24492226915228,residential,会馆码头街,30
2561,482733604,475985639,262.0861926786145,residential,外马路,
2562,482733604,654379967,259.31199778884616,residential,外马路,
2563,482734042,714084514,9.7533346782107,secondary,半淞园路,
2564,482734042,476561865,149.18522956438403,secondary,陆家浜路,
2565,482734053,654382687,285.7186072215716,residential,油车码头街,30
2566,482734053,654379967,227.55885664596994,residential,外马路,
2567,482734053,4225630308,195.64230947234594,residential,外马路,
2568,482734340,1618037688,274.8311169598885,trunk_link,,
2569,482734340,4402078168,291.02305900570286,primary,中山南路,
2570,482734405,5558596909,154.5374858069672,primary,中山南路,
2571,482773529,10296369833,69.24885540103098,secondary,北京西路,
2572,482773529,10296369831,7.397302606276399,residential,大田路,
2573,482773529,486590926,221.02101492187964,secondary,北京西路,
2574,482773674,9811801912,14.71565096250897,secondary,北京西路,
2575,482773674,10296369833,198.51863989704447,secondary,北京西路,
2576,482773674,9811846420,210.01385845927751,secondary,石门二路,
2577,483090542,483098883,40.697666138234936,residential,梦花街,
2578,483090542,483098227,65.90227971578952,residential,梦花街,
2579,483090542,639308682,104.40900897833521,residential,曹家街,
2580,483091135,639308674,26.39213296989693,residential,曹家街,
2581,483091135,7113840960,160.7774793088959,secondary,复兴东路,50
2582,483098199,639308683,29.26605194230664,residential,仪风弄,
2583,483098199,483091135,61.8717924944567,secondary,复兴东路,50
2584,483098227,483090542,65.90227971578952,residential,梦花街,
2585,483098227,385114252,34.176499498771236,residential,梦花街,
2586,483098227,639308683,103.49507496219375,residential,仪风弄,
2587,483098227,483098387,199.97943280055313,residential,仪风弄,
2588,483098387,483098227,199.97943280055313,residential,仪风弄,
2589,483098387,4069732171,55.24891590408673,residential,老道前街,
2590,483098387,483098883,89.24664903783369,residential,老道前街,
2591,483098883,483090542,40.697666138234936,residential,梦花街,
2592,483098883,4069732169,110.91725926063063,residential,梦花街,
2593,483098883,483098387,89.24664903783368,residential,老道前街,
2594,483099864,483099888,89.1324186858076,residential,半泾园弄,
2595,483099864,476559922,37.90088096480329,tertiary,蓬莱路,
2596,483099864,599406834,173.49910679368645,tertiary,蓬莱路,
2597,483099888,483099864,89.1324186858076,residential,半泾园弄,
2598,483099888,639308705,71.24319373834003,residential,文庙路,
2599,483099888,4069732170,96.45766133249157,residential,文庙路,
2600,483103066,483103082,15.356784618110295,residential,方斜路,
2601,483103066,483103362,120.19755639140205,primary,陆家浜路,
2602,483103082,2991482218,136.67928358444152,primary,陆家浜路,
2603,483103101,601145290,144.0871489453673,tertiary,建国新路,
2604,483103101,95612191,247.20393394742288,tertiary,建国新路,
2605,483103101,483106129,179.6298360508108,residential,方斜路,
2606,483103362,483108693,35.551266913330494,primary,徐家汇路,
2607,483103362,971168073,108.30867418467,tertiary,肇周路,
2608,483103362,483103400,20.083023303941268,tertiary,制造局路,
2609,483103400,601712455,306.95949579905766,tertiary,制造局路,
2610,483103400,483103082,116.25681554660414,primary,陆家浜路,
2611,483103400,483103362,20.083023303941268,tertiary,制造局路,
2612,483106120,483106129,125.75025453544994,residential,大吉路,
2613,483106120,95612191,103.37588870548115,tertiary,肇周路,
2614,483106120,971168073,72.30871237713237,tertiary,肇周路,
2615,483106129,483106120,125.75025453544994,residential,大吉路,
2616,483106129,601145284,277.9422330634136,residential,大吉路,
2617,483106129,483108069,129.20398961832265,residential,方斜路,
2618,483106759,4397155856,58.70456573531211,residential,肇周路,
2619,483106759,857780856,193.62836488681666,tertiary,济南路,
2620,483106759,95612191,271.7847938144945,tertiary,肇周路,
2621,483108069,483103066,79.20128105083013,residential,方斜路,
2622,483108104,601145285,77.04622772985034,secondary,西藏南路,
2623,483108104,483108069,271.2990268433136,residential,大林路,
2624,483108446,483108462,95.39295546256962,residential,肇周路,
2625,483108462,64813782,189.1861988681623,residential,东台路,
2626,483108462,601145322,106.2040561880629,residential,肇周路,
2627,483108693,10758463447,172.59009016673053,residential,陆家浜路,
2628,483108693,423833614,176.61230461503584,primary,徐家汇路,
2629,483113556,483113599,215.67613757136368,residential,桃源路,
2630,483113556,479299222,92.82504471549862,residential,柳林路,
2631,483113556,11340995726,72.68671309787024,residential,桃源路,40
2632,483113556,481390557,135.25715309289228,residential,柳林路,
2633,483113599,483113556,215.67613757136368,residential,桃源路,
2634,483113599,4908327490,196.55047336642752,residential,普安路,
2635,483115423,483122140,93.12934856031535,residential,嵩山路,
2636,483115423,483116582,60.655312193296204,residential,太仓路,
2637,483115423,85011298,90.23552661311382,residential,太仓路,
2638,483116582,654575691,67.37202662322484,residential,顺昌路,
2639,483116582,483115423,60.655312193296204,residential,太仓路,
2640,483116582,3055920274,110.00230993986364,residential,太仓路,
2641,483116732,93246167,48.61360463138901,residential,顺昌路,
2642,483116732,857780861,27.90808787397251,residential,湖滨路,
2643,483116732,654575691,79.76422958669517,residential,顺昌路,
2644,483118665,71128708,258.92790451178223,residential,淡水路,
2645,483118665,9905601355,138.5712142661072,residential,自忠路,
2646,483118665,71129462,153.09999508723638,residential,淡水路,
2647,483118665,486178387,164.51009224916825,residential,自忠路,
2648,483119185,9808152571,10.436639369165333,residential,兴业路,
2649,483119185,9808152573,171.09566583586212,primary,重庆南路,
2650,483119728,109425825,144.51484641603162,secondary,瑞金二路,
2651,483119728,483119801,213.1311039875667,residential,南昌路,
2652,483119801,601681404,116.75096529025399,residential,思南路,
2653,483119801,483124613,351.50023015599703,residential,南昌路,
2654,483122140,93246685,93.20892459431747,residential,兴安路,
2655,483122140,483115423,93.12934856031535,residential,嵩山路,
2656,483122140,479302873,117.01410935656489,residential,嵩山路,
2657,483122165,483122251,61.17897919578265,residential,兴安路,
2658,483122165,857781031,95.80482135760018,residential,淡水路,
2659,483122165,93246664,121.84448527145189,residential,兴安路,
2660,483122165,479305380,92.12587913414957,residential,淡水路,
2661,483122241,4988384174,135.6891539526398,residential,兴安路,
2662,483122241,483124613,176.81882657789592,living_street,雁荡路,
2663,483122241,2412392616,52.17449723085667,living_street,雁荡路,
2664,483122251,483122165,61.17897919578265,residential,兴安路,
2665,483122251,7114595659,34.588298230423895,primary,重庆南路,
2666,483124613,483122241,176.81882657789592,living_street,雁荡路,
2667,483124613,483119185,178.48859855653495,residential,南昌路,
2668,483124613,6877759495,82.63822917571916,residential,雁荡路,
2669,483125845,483119728,293.9119408685065,residential,南昌路,
2670,483125845,483133333,173.35117897446378,residential,茂名南路,
2671,483125845,483133323,258.5751041685856,residential,茂名南路,
2672,483126248,131167245,180.55976673111644,tertiary,襄阳南路,
2673,483126248,552679258,285.49118544519763,residential,南昌路,
2674,483133315,483133323,345.6532383756172,residential,茂名南路,
2675,483133315,109425332,230.34394905763202,residential,永嘉路,
2676,483133315,554236871,211.84807666774987,residential,永嘉路,
2677,483133323,483125845,258.5751041685856,residential,茂名南路,
2678,483133323,554236870,177.79075939127864,secondary,复兴中路,
2679,483133333,483125845,173.35117897446375,residential,茂名南路,
2680,483133333,483133346,347.61644814336285,residential,茂名南路,
2681,483133333,600504932,237.56373977273952,secondary,淮海中路,
2682,483133333,109425825,283.2846615407168,secondary,淮海中路,
2683,483133346,109426242,305.93225331033216,tertiary,长乐路,
2684,483133346,483133333,347.61644814336285,residential,茂名南路,
2685,483133346,2329789972,111.17174164966269,residential,茂名南路,
2686,483133346,600487399,246.9533188043019,tertiary,长乐路,
2687,483133379,5031510663,190.24272387621218,primary,延安中路,
2688,483133379,479307282,109.27506840750041,residential,茂名南路,
2689,483162638,1865430657,194.71310504992763,residential,长春路,
2690,483162638,266084711,347.72651680496824,residential,,20
2691,485286385,469878260,279.03658247684325,tertiary,,
2692,485286385,640019024,803.8971942661861,tertiary,远景路,
2693,485286402,640199711,29.58300893095757,tertiary,中潭路,
2694,485286402,640199622,105.83250156139263,tertiary,中潭路,
