osmid,y,x,highway
476559990,31.2167618,121.4868438,traffic_signals
476560013,31.214628,121.487243,traffic_signals
476560259,31.2210729,121.4804872,traffic_signals
476560879,31.2220853,121.4943787,traffic_signals
476561130,31.2231963,121.4994174,traffic_signals
476561131,31.2232892,121.4996966,traffic_signals
476561132,31.2236793,121.5006395,
476561683,31.2160686,121.5020871,traffic_signals
476561690,31.2119037,121.497592,
476561719,31.2142829,121.5012988,
476561735,31.2146983,121.501259,
476561865,31.2114598,121.4970727,traffic_signals
476561935,31.2116255,121.4970067,traffic_signals
476561937,31.2124017,121.4966341,
476561951,31.2150639,121.4912872,traffic_signals
476562078,31.2115534,121.4969214,traffic_signals
476562079,31.2114149,121.4969762,traffic_signals
476562102,31.2134061,121.4938402,
476562299,31.2137217,121.4934494,
476562811,31.2140257,121.4934164,
476671870,31.2376051,121.4859802,traffic_signals
476672959,31.2445804,121.4850519,
476673834,31.2445872,121.4855278,crossing
476675200,31.2301254,121.4670613,traffic_signals
476791768,31.2278455,121.4686689,traffic_signals
476791781,31.2316136,121.4761637,
476792263,31.2328267,121.4823711,traffic_signals
476792264,31.2328542,121.4828465,
476792266,31.2334689,121.4839916,traffic_signals
476792268,31.2337297,121.4849338,
476794281,31.2344744,121.4854953,traffic_signals
476794301,31.2331723,121.4820694,traffic_signals
476794305,31.2331069,121.4785974,
476794486,31.2279786,121.4686119,traffic_signals
476912576,31.238432,121.5009885,
476913230,31.2389092,121.4931383,traffic_signals
476913931,31.2366287,121.5048668,
476913933,31.2370192,121.5052305,
476913949,31.2369513,121.5045994,
476914699,31.2362018,121.5085248,
476914724,31.2361194,121.5088265,
477408394,31.2585544,121.4696973,
477408400,31.259376,121.4687559,
477410226,31.2596786,121.4707733,
477410252,31.25459,121.4471842,
477410612,31.2546655,121.4458811,
477411851,31.2478574,121.4557589,
477412277,31.2475763,121.4557641,
477414584,31.2541873,121.4543422,
477414605,31.258975,121.454884,
477417234,31.2585161,121.454855,
477418779,31.2601732,121.4694459,
477421816,31.2643667,121.448796,
477422826,31.2649886,121.4413037,
477425249,31.2637068,121.4336836,
477425258,31.2618745,121.4303809,
477425272,31.2615212,121.421138,
477432554,31.2616501,121.4263921,
477432733,31.2616675,121.4261938,
477433694,31.2550176,121.4643094,
477444686,31.214776,121.4887778,traffic_signals
477444694,31.2147785,121.48863,traffic_signals
477445174,31.2144473,121.4872674,traffic_signals
477568284,31.2305194,121.4668043,traffic_signals
477568534,31.2295747,121.4650967,
477571087,31.2268632,121.4656778,
477571135,31.2257954,121.4618801,
477572438,31.2278474,121.4656534,
477572746,31.2295794,121.4646154,
477573041,31.2314411,121.4637777,
477575777,31.2320637,121.4659997,
477576916,31.2287009,121.4681992,
477577626,31.2276347,121.4634794,traffic_signals
477577665,31.2270964,121.4586284,
477582652,31.228588,121.4553696,
477583491,31.225948,121.4563486,traffic_signals
477584345,31.2268372,121.4560921,
477589255,31.2353217,121.464401,
477593026,31.2372472,121.4635841,
477593106,31.2353992,121.4646125,
477595366,31.2276142,121.4631931,traffic_signals
477597199,31.22255,121.463707,traffic_signals
477598679,31.224329,121.4654727,
477600024,31.2249882,121.4659041,traffic_signals
477601189,31.2233668,121.4671281,motorway_junction
477602055,31.2254065,121.4658395,
477602810,31.228401,121.4696062,motorway_junction
477603212,31.226954,121.4657521,
477604425,31.2273167,121.4634498,
477604923,31.2267397,121.4662613,
477605617,31.2259973,121.4628979,
477605634,31.2258759,121.4638882,
477606370,31.2274144,121.4637541,
477615613,31.2367491,121.4750563,traffic_signals
477615647,31.2362165,121.4757995,traffic_signals
477615693,31.2338895,121.4768191,
477615709,31.2333754,121.4771688,
477615722,31.2327803,121.4775638,
477616429,31.2324254,121.4769212,traffic_signals
477618430,31.2310881,121.4750298,
477618769,31.2316356,121.475525,traffic_signals
477618799,31.2313993,121.4756861,traffic_signals
477619297,31.2321075,121.4771596,traffic_signals
477620688,31.2361156,121.4791259,traffic_signals
477620748,31.2372763,121.4786958,traffic_signals
477621305,31.2330226,121.4806544,traffic_signals
477621319,31.2333986,121.4806264,traffic_signals
477625999,31.2402809,121.4715555,
477626820,31.2401312,121.4709459,
477628417,31.2390106,121.4753737,traffic_signals
477628490,31.2397128,121.4774844,traffic_signals
477629479,31.2401185,121.4786966,
477629492,31.2405239,121.4799417,traffic_signals
477629510,31.2410731,121.4816452,traffic_signals
477633750,31.2393778,121.4719051,
477633756,31.2391809,121.4713237,traffic_signals
477633764,31.2389544,121.4706512,
477633771,31.2387849,121.4701437,
477633780,31.2382944,121.4694698,traffic_signals
477634424,31.2382326,121.4702991,
477634427,31.2385213,121.4715399,
477634429,31.2386714,121.4721454,
477634433,31.2388863,121.4729362,
477634435,31.2396558,121.475114,
477635164,31.2383572,121.4708425,
477635800,31.2394166,121.4705085,
477636380,31.239747,121.4692554,
477636511,31.2395174,121.4699225,
477636580,31.2396192,121.4711521,
477636653,31.2398107,121.4717387,
477636742,31.2400051,121.4723141,
477641659,31.2329801,121.4722975,
477641710,31.2334266,121.4734211,traffic_signals
477641733,31.2337049,121.4741096,traffic_signals
477641795,31.2344459,121.4742025,
477641820,31.233301,121.4749223,
477643018,31.2413658,121.4704653,
477643992,31.2430178,121.472002,
477644839,31.2421612,121.473843,
477647749,31.2357233,121.4800664,
477647784,31.2360456,121.4813475,
478373250,31.2202423,121.4765512,traffic_signals
478373282,31.2151736,121.474776,traffic_signals
478379149,31.2347376,121.5026482,
478379193,31.2352791,121.5048686,
478379215,31.2344356,121.498526,traffic_signals
478379222,31.234519,121.499899,traffic_signals
479279454,31.2338376,121.4838166,traffic_signals
479280077,31.2326737,121.4842211,traffic_signals
479280088,31.2314981,121.4846268,traffic_signals
479280511,31.2330136,121.4852802,
479282332,31.2316117,121.4811718,traffic_signals
479283382,31.2304359,121.4811504,
479283552,31.2313351,121.4805951,traffic_signals
479283989,31.2317907,121.4815657,
479284039,31.2319568,121.4820684,
479284103,31.230925,121.4824274,
479284692,31.2302284,121.4784655,traffic_signals
479286226,31.2316776,121.4763021,
479286375,31.2287406,121.4786729,traffic_signals
479286446,31.2298577,121.4777589,traffic_signals
479288842,31.2295446,121.4771708,traffic_signals
479288912,31.2284857,121.4780536,traffic_signals
479290062,31.2281589,121.4772594,traffic_signals
479291272,31.2283703,121.4789154,
479292469,31.2292032,121.4765168,traffic_signals
479292967,31.2301127,121.4758037,traffic_signals
479293036,31.2304325,121.4764468,traffic_signals
479293180,31.2307438,121.4770559,traffic_signals
479293261,31.231113,121.4778224,traffic_signals
479294032,31.2318594,121.4794066,traffic_signals
479294044,31.2321589,121.4801135,
479294057,31.2325181,121.4808344,traffic_signals
479294061,31.2326447,121.4810511,
479294074,31.2329238,121.4814144,
479297279,31.2208975,121.4785233,traffic_signals
479297947,31.2137658,121.4816537,traffic_signals
479297994,31.2139089,121.4815968,traffic_signals
479298745,31.2264076,121.4729833,traffic_signals
479299038,31.223662,121.4745759,
479299194,31.2283317,121.4747362,traffic_signals
479299222,31.2272745,121.4751041,traffic_signals
479299959,31.2280424,121.4740169,traffic_signals
479300368,31.2269033,121.474193,traffic_signals
479302313,31.2264459,121.4704658,traffic_signals
479302873,31.2255394,121.4708644,traffic_signals
479302935,31.2268921,121.4715359,traffic_signals
479305380,31.2242464,121.4677591,traffic_signals
479306800,31.2262513,121.4648054,traffic_signals
479307282,31.2248381,121.4559557,traffic_signals
479307526,31.2247593,121.458625,
479307593,31.2252066,121.4629411,
479314640,31.2264342,121.4645877,traffic_signals
479319990,31.2226726,121.4753522,traffic_signals
479322189,31.2234401,121.4736106,traffic_signals
479914786,31.2453413,121.4740083,
479914787,31.2484275,121.4734815,
479915836,31.2425247,121.476314,
479915848,31.2454998,121.4757324,
479915857,31.2474595,121.4755939,
479920138,31.2430261,121.4685724,
479921328,31.2437218,121.4720458,
479922149,31.2436696,121.4702633,
479922225,31.2447632,121.4700794,
479922816,31.2469437,121.4681091,
479924212,31.2471711,121.4737168,
479924220,31.2478376,121.4787446,
479925407,31.247106,121.4711168,
479925968,31.2478146,121.4735658,
479926013,31.2481613,121.4754157,
479926042,31.2484212,121.4772322,
479926465,31.2489111,121.4851598,
479926745,31.2487507,121.4808785,
479927933,31.2490025,121.4808353,
479928646,31.2493377,121.4786751,
479928652,31.2503346,121.4786544,
479930526,31.2482032,121.4727221,
479934019,31.2470212,121.4788173,
479934270,31.2469235,121.4797227,
479934303,31.2473869,121.4795741,
479934463,31.2465443,121.4799235,
479935683,31.2511552,121.480528,
479935704,31.2513835,121.4825862,
479935756,31.251643,121.484779,
479935894,31.2509101,121.4805589,
479936268,31.2513153,121.4819149,
479936300,31.2524379,121.4818072,
479936437,31.2502724,121.4820744,
479938893,31.242259,121.4630841,
479939588,31.2435807,121.4584659,traffic_signals
479940260,31.246815,121.4572582,traffic_signals
479942168,31.2430777,121.4615707,
479943890,31.2429369,121.4588995,
481387485,31.2285484,121.490693,
481390039,31.2269823,121.4927156,
481390470,31.2275366,121.4834174,traffic_signals
481390471,31.2278625,121.485098,
481390556,31.2255904,121.4767668,traffic_signals
481390557,31.2253215,121.4758371,traffic_signals
481390560,31.2260217,121.4782691,
481390834,31.2266993,121.4796278,traffic_signals
481390839,31.2276404,121.4833716,traffic_signals
481391756,31.2250669,121.4817465,
481392303,31.2271118,121.480938,traffic_signals
481394037,31.2274448,121.4822315,
481394324,31.2274224,121.4821205,
481394996,31.2295275,121.4815642,
481395518,31.2245121,121.4808268,
481396599,31.2281632,121.4787731,
481397090,31.2244337,121.4769585,traffic_signals
481397312,31.224823,121.4788384,traffic_signals
481397829,31.2252906,121.4801546,
481433742,31.229704,121.4828831,traffic_signals
481439262,31.2262775,121.4784495,
481498188,31.2189773,121.4843896,traffic_signals
481498557,31.216458,121.4857764,
481499142,31.2196218,121.483971,
481500495,31.2149889,121.4846283,traffic_signals
481500505,31.2159761,121.4870271,traffic_signals
481500507,31.216395,121.4882442,traffic_signals
481500509,31.2163879,121.4883882,traffic_signals
481500517,31.2153779,121.4962584,
481500915,31.2222805,121.4968552,traffic_signals
481501398,31.2169938,121.4964555,
481501843,31.2133806,121.4955517,
481501845,31.2131382,121.4954983,
482728439,31.223751,121.4973322,traffic_signals
482729263,31.2227123,121.4979804,traffic_signals
482729267,31.2216318,121.4984273,
482729435,31.2238864,121.4945277,
482729685,31.2203665,121.4969169,traffic_signals
482729690,31.220595,121.5006617,traffic_signals
482729885,31.2203859,121.4989217,
482730676,31.221449,121.4968704,traffic_signals
482730682,31.2218215,121.5001146,
482731172,31.2148317,121.4829592,
482731178,31.2141042,121.4831251,
482731179,31.2153822,121.4826932,
482731180,31.2146193,121.4814359,traffic_signals
482731602,31.2143591,121.4851469,traffic_signals
482731911,31.2160174,121.4836981,traffic_signals
482731912,31.2178591,121.4823182,
482732359,31.2164645,121.4808799,traffic_signals
482732480,31.2174429,121.4826256,
482732933,31.2207976,121.4785775,traffic_signals
482732999,31.2236664,121.4811649,
482733394,31.2148293,121.4960191,
482733400,31.212912,121.4992569,traffic_signals
482733604,31.2137182,121.5024892,
482734042,31.2101835,121.4975516,traffic_signals
482734053,31.2099726,121.4999639,
482734340,31.2101527,121.4950799,
482734405,31.2101483,121.495336,
482773529,31.2357853,121.4594048,
482773674,31.2348503,121.4568095,traffic_signals
483090542,31.2204121,121.4821051,
483091135,31.2214908,121.4813441,
483098199,31.2211965,121.4807919,
483098227,31.2201578,121.4814791,
483098387,31.219743,121.4829498,
483098883,31.2204587,121.4825296,
483099864,31.2195759,121.4855707,
483099888,31.2202512,121.4850657,
483103066,31.2135207,121.4786496,traffic_signals
483103082,31.2133838,121.4786709,traffic_signals
483103101,31.216726,121.4789521,traffic_signals
483103362,31.2133636,121.4773992,traffic_signals
483103400,31.2131932,121.4774692,traffic_signals
483106120,31.2149296,121.4768951,traffic_signals
483106129,31.2153391,121.4781277,traffic_signals
483106759,31.2182315,121.4761147,traffic_signals
483108069,31.2142134,121.4784557,traffic_signals
483108104,31.2145714,121.4812518,traffic_signals
483108446,31.2186762,121.477339,traffic_signals
483108462,31.21901,121.4782631,traffic_signals
483108693,31.2132893,121.4770356,
483113556,31.2264822,121.4754116,traffic_signals
483113599,31.2257312,121.4733203,traffic_signals
483115423,31.2237639,121.47162,traffic_signals
483116582,31.2237411,121.4722547,
483116732,31.2224614,121.4726365,
483118665,31.2199702,121.4686444,traffic_signals
483119185,31.2208533,121.4669528,traffic_signals
483119728,31.2194812,121.4597408,traffic_signals
483119801,31.2200539,121.4618774,
483122140,31.224552,121.4712896,traffic_signals
483122165,31.2234371,121.4679665,traffic_signals
483122241,31.222829,121.4654982,
483122251,31.2232407,121.4673655,
483124613,31.2212532,121.4652488,
483125845,31.218099,121.4571946,traffic_signals
483126248,31.2160736,121.452471,traffic_signals
483133315,31.2128998,121.4590269,
483133323,31.2158584,121.4579221,traffic_signals
483133333,31.2196065,121.4567313,traffic_signals
483133346,31.2225991,121.4556778,
483133379,31.2257745,121.4562948,traffic_signals
483162638,31.2643013,121.4810094,
485286385,31.2531041,121.4466028,
485286402,31.2563458,121.4366861,
485288880,31.252225,121.433814,
485289104,31.2442514,121.4246702,
485289182,31.2381549,121.4210627,
486131798,31.2259874,121.4719577,traffic_signals
486173048,31.2282882,121.4631188,
486178387,31.2196145,121.4669653,
486178426,31.2210622,121.4673898,traffic_signals
486178505,31.2238967,121.4669253,traffic_signals
486179370,31.2175028,121.4660695,traffic_signals
486181408,31.2152471,121.4661499,
486183676,31.2104443,121.4688899,
486183839,31.212758,121.4677219,traffic_signals
486184083,31.2110267,121.4686379,
486190110,31.2049814,121.4708428,traffic_signals
486190182,31.2059693,121.4704732,traffic_signals
486190472,31.1994718,121.4729532,traffic_signals
486193667,31.2104049,121.4684578,traffic_signals
486193835,31.2125658,121.4673071,traffic_signals
486193994,31.2156508,121.4657379,traffic_signals
486194095,31.2110702,121.4681669,
486196383,31.2049173,121.4705415,traffic_signals
486196440,31.1996346,121.4724398,
486206993,31.2187172,121.4719472,traffic_signals
486589110,31.2327941,121.4625555,traffic_signals
486589138,31.2346573,121.4622543,
486589182,31.2349003,121.4622111,traffic_signals
486589279,31.2366485,121.461815,traffic_signals
486589912,31.2402885,121.4598896,traffic_signals
486590809,31.2401864,121.4594932,traffic_signals
486590926,31.2365539,121.4615485,traffic_signals
486590938,31.2361266,121.4616789,
486590949,31.2348615,121.4619533,traffic_signals
486591646,31.2327882,121.4623225,traffic_signals
486591897,31.229455,121.4626092,traffic_signals
486604077,31.2540784,121.4589737,traffic_signals
486604900,31.2540691,121.4593166,traffic_signals
486606107,31.2554615,121.4593444,traffic_signals
486609026,31.2554718,121.4590704,traffic_signals
486609358,31.2580317,121.4589872,
486620567,31.2493598,121.4481162,traffic_signals
486620806,31.2488802,121.4510617,
495629582,31.2400039,121.4928384,
495635912,31.2384421,121.4962343,traffic_signals
495636197,31.2377274,121.4938474,
495644095,31.2441205,121.4974049,
495651966,31.2402302,121.497714,
495651978,31.2401951,121.4971117,
495768484,31.2416068,121.5053339,
495769239,31.2405281,121.5035486,
495770277,31.2387506,121.5043874,traffic_signals
495770279,31.2389203,121.5043033,traffic_signals
495770284,31.2406729,121.5033422,
495770430,31.2388234,121.5040662,traffic_signals
495770431,31.2386524,121.5041505,traffic_signals
495770756,31.2441546,121.5007942,
495771014,31.2395114,121.5053181,
495771015,31.2430326,121.5029117,
495771066,31.2387117,121.499587,crossing
495771069,31.2413777,121.5008745,
495771117,31.2366471,121.499409,
495771120,31.2346164,121.4997182,traffic_signals
495771121,31.2345056,121.4997293,traffic_signals
495771171,31.233899,121.50569,traffic_signals
495771172,31.2351308,121.5092851,traffic_signals
495771173,31.2351871,121.5094541,traffic_signals
495771182,31.2323245,121.4993599,traffic_signals
495771183,31.2327198,121.5003692,traffic_signals
495771300,31.2365423,121.4994249,
495771302,31.2365157,121.4996412,
495772550,31.2363504,121.5020611,
495772551,31.2362602,121.5020691,
495772552,31.2348531,121.5024979,
495772553,31.2347302,121.5025199,
495832245,31.2321239,121.4505804,
517673401,31.2588127,121.4803416,
517777640,31.2492495,121.4527052,
517783993,31.2461154,121.4515287,
518302700,31.2526582,121.4772141,
518303928,31.254334,121.4815263,
518303931,31.2533707,121.4822212,
518306076,31.2551564,121.4751389,
552679258,31.2170411,121.4552488,traffic_signals
552679267,31.2203882,121.4536832,crossing
554132620,31.2366784,121.4499589,
554132623,31.2351049,121.4511545,
554132715,31.2362898,121.4479644,
554132775,31.2376066,121.4522981,
554149799,31.2383004,121.4435368,
554174238,31.2311731,121.4362098,
554175076,31.2315556,121.4358829,
554175983,31.2330974,121.4347266,
554177080,31.2324922,121.4351425,
554206396,31.2050857,121.4261995,traffic_signals
554224858,31.2084318,121.457444,traffic_signals
554236863,31.2040393,121.4306641,traffic_signals
554236865,31.2072026,121.4354578,
554236870,31.2153329,121.4561669,traffic_signals
554236871,31.2120504,121.4570331,traffic_signals
554236879,31.2215623,121.4613651,traffic_signals
554238927,31.2143678,121.4449629,traffic_signals
554689606,31.2367929,121.5083625,
554691043,31.2389733,121.509473,
554691049,31.2406583,121.508575,traffic_signals
554691058,31.2407634,121.5085245,traffic_signals
554691077,31.2419854,121.5078935,
555615155,31.2416212,121.4560292,
555624719,31.2326081,121.4518608,
555628670,31.2310721,121.4513566,
555631162,31.2324733,121.4544294,
555631228,31.2337985,121.4572097,
555654415,31.2373683,121.440969,traffic_signals
558628458,31.2575619,121.4792839,
558628492,31.2591869,121.4839603,
558628501,31.2600156,121.4842548,traffic_signals
558628512,31.2621946,121.484619,
558628517,31.2628397,121.4848987,
558628522,31.2638135,121.4853363,
558628526,31.2642255,121.4855195,
558628529,31.2646504,121.485735,
558628652,31.257231,121.4788396,
558628790,31.2570818,121.4788604,
558635939,31.2553785,121.4830917,
558635941,31.2551017,121.4834149,traffic_signals
558635947,31.2538434,121.4842842,traffic_signals
558635957,31.2500362,121.4853386,
559812391,31.2469049,121.4581005,traffic_signals
559812401,31.2470325,121.4581882,traffic_signals
559813155,31.2475156,121.4644565,
559813226,31.2483711,121.4726617,
559813227,31.2478839,121.4708469,
559813230,31.2468666,121.4665671,traffic_signals
559813335,31.2528225,121.482228,
559813336,31.2498071,121.4767013,
559813337,31.2504951,121.4786606,
559813339,31.2492396,121.4752501,
559813341,31.2518628,121.4803292,
559813385,31.2539178,121.4840647,traffic_signals
559813389,31.2539957,121.4841903,traffic_signals
559813477,31.2555405,121.4889936,traffic_signals
559813530,31.2570478,121.4924665,traffic_signals
559813531,31.2568509,121.4922148,traffic_signals
559813965,31.2638668,121.5020914,traffic_signals
559813966,31.2614164,121.4987909,traffic_signals
559813967,31.26255,121.5002714,traffic_signals
559813969,31.2602099,121.4971853,traffic_signals
559813971,31.2586724,121.4953494,traffic_signals
559813972,31.2594241,121.4963682,traffic_signals
559813973,31.2578696,121.4936561,traffic_signals
559817989,31.2543191,121.5049664,traffic_signals
559818022,31.2535393,121.5063506,
559821389,31.2258077,121.4594485,
559821457,31.2258241,121.4505664,
559821824,31.2227857,121.4418754,
559822203,31.2150814,121.426833,
559822229,31.2127095,121.4243404,traffic_signals
565169504,31.2646366,121.4614281,
565169533,31.2641665,121.4602198,traffic_signals
565169745,31.2639301,121.4603398,traffic_signals
565170060,31.2625203,121.456745,traffic_signals
565170091,31.2630897,121.4583447,
565170203,31.2627278,121.4565563,traffic_signals
565170474,31.2618099,121.454324,traffic_signals
565170758,31.2600707,121.4457534,
565170990,31.2599463,121.4451695,
565170997,31.2612338,121.4503302,
565171010,31.260185,121.4450032,
565171082,31.2593584,121.4408866,
565224366,31.2031442,121.4635438,traffic_signals
565232058,31.2561063,121.4322531,
565232756,31.2519321,121.4283204,traffic_signals
565232786,31.2555985,121.4319458,
565232788,31.2558866,121.4324542,
565233175,31.2520187,121.4284333,traffic_signals
565233176,31.2532357,121.4277008,
565233180,31.2555025,121.4267543,traffic_signals
565233643,31.2522301,121.4281801,traffic_signals
565233654,31.2522984,121.4282678,traffic_signals
565233661,31.2558239,121.4317546,
565234712,31.2498857,121.426117,
565234755,31.2501351,121.4258753,
565235081,31.2533136,121.4229752,
565235596,31.2473807,121.4221939,traffic_signals
565235605,31.2475808,121.4220889,traffic_signals
565235993,31.247546,121.4220089,traffic_signals
565235994,31.2473528,121.4221145,traffic_signals
573259241,31.2193611,121.4330156,traffic_signals
573267343,31.2207824,121.4322529,traffic_signals
574703885,31.221105,121.4263444,traffic_signals
574737606,31.2155505,121.4303724,
574737608,31.2148446,121.4290135,
574737611,31.2131084,121.4320219,
574737618,31.2154432,121.4305313,
574737620,31.2172801,121.4340368,
582338453,31.220775,121.4207471,
582338496,31.220603,121.4232227,
599405175,31.2413949,121.4381863,
599405186,31.2413098,121.4411115,
599406827,31.2178812,121.4878627,traffic_signals
599406834,31.2203622,121.4871429,traffic_signals
599406978,31.2255059,121.4846191,traffic_signals
599407018,31.2275651,121.4835451,traffic_signals
599407025,31.2263366,121.4841731,traffic_signals
599408454,31.2320954,121.4825373,traffic_signals
599408518,31.2347993,121.4818089,traffic_signals
599408783,31.2352802,121.4816958,
599408844,31.2378796,121.4809423,traffic_signals
599408845,31.2386065,121.4807239,traffic_signals
599408884,31.2436387,121.4788063,
599408886,31.2412248,121.4797797,traffic_signals
599408887,31.2424111,121.4793103,traffic_signals
599408890,31.2405607,121.480053,traffic_signals
599723323,31.242654,121.4858863,traffic_signals
600486973,31.2162754,121.4347986,
600487399,31.2220421,121.4531638,traffic_signals
600488722,31.2277475,121.4297064,traffic_signals
600489668,31.2398119,121.4354289,
600489669,31.238854,121.4334112,
600489670,31.2422989,121.4397337,
600490995,31.2261482,121.4230947,traffic_signals
600490996,31.2249568,121.4244527,traffic_signals
600493482,31.2448867,121.4451761,
600493488,31.2443465,121.4446571,
600496502,31.2077959,121.4798092,
600496511,31.2050061,121.4805675,
600496513,31.2041238,121.480932,traffic_signals
600496514,31.2036557,121.4809856,traffic_signals
600504910,31.203091,121.4633658,traffic_signals
600504912,31.2048997,121.4577486,traffic_signals
600504930,31.205209,121.4576931,traffic_signals
600504932,31.2186583,121.4544926,traffic_signals
600569871,31.261105,121.4584741,
600569881,31.2625485,121.4554857,
600569882,31.2627031,121.4570643,
600569892,31.2624119,121.4572281,
600569894,31.2619513,121.4541214,
600571590,31.2562832,121.4320949,
600571600,31.2573057,121.4363707,
600571609,31.2576753,121.4375164,
601097043,31.2398648,121.4856252,traffic_signals
601145284,31.2164028,121.480771,traffic_signals
601145285,31.2138865,121.4813745,traffic_signals
601145286,31.2137468,121.4814309,traffic_signals
601145288,31.2225859,121.4772734,traffic_signals
601145290,31.2170696,121.4804124,traffic_signals
601145294,31.2395778,121.4689387,traffic_signals
601145296,31.2365248,121.4699482,
601145298,31.2356662,121.4703843,traffic_signals
601145306,31.2306891,121.4737537,traffic_signals
601145310,31.2435072,121.4670062,
601145312,31.2426637,121.4671694,
601145313,31.2423519,121.4673388,
601145315,31.2275479,121.4757751,traffic_signals
601145318,31.2255533,121.4766187,traffic_signals
601145319,31.2228332,121.4771516,traffic_signals
601145322,31.2194487,121.4791855,traffic_signals
601661130,31.2134566,121.4697719,traffic_signals
601661132,31.2139737,121.4713139,traffic_signals
601661206,31.2112391,121.4718336,traffic_signals
601661228,31.2130314,121.4698798,
601661230,31.2160462,121.4691804,traffic_signals
601662222,31.2255194,121.4666389,
601662223,31.2254884,121.4658489,
601662226,31.228508,121.4751662,traffic_signals
601663327,31.2285658,121.4752966,traffic_signals
601663332,31.229524,121.474627,
601669704,31.2079026,121.4477691,
601669706,31.2091424,121.4502207,
601669708,31.2109688,121.4533553,traffic_signals
601669709,31.2113903,121.4549255,traffic_signals
601669716,31.2049378,121.4563761,traffic_signals
601669719,31.2077294,121.4556995,traffic_signals
601669728,31.2149162,121.4544785,traffic_signals
601675009,31.2103594,121.4471874,
601675019,31.2025786,121.4487581,traffic_signals
601675035,31.194242,121.46059,
601675042,31.2001022,121.4574633,traffic_signals
601675044,31.2023496,121.4569768,traffic_signals
601675049,31.2046256,121.4564491,traffic_signals
601675053,31.2045983,121.4562804,traffic_signals
601675056,31.2023226,121.4568065,traffic_signals
601675061,31.1940598,121.4603134,traffic_signals
601675069,31.2052919,121.4482179,traffic_signals
601675075,31.2061693,121.4510109,traffic_signals
601675077,31.2069671,121.4535322,traffic_signals
601675165,31.2036755,121.451659,traffic_signals
601675168,31.203165,121.4513091,traffic_signals
601675296,31.2033367,121.4519074,traffic_signals
601675378,31.2036986,121.4517318,traffic_signals
601681398,31.2180455,121.4626498,
601681402,31.2183567,121.4600358,
601681404,31.2190547,121.4622545,
601681407,31.2109208,121.4619574,
601681509,31.2131266,121.4546623,traffic_signals;crossing
601681519,31.2126837,121.4531071,
601681523,31.2114108,121.4495464,
601712324,31.2033528,121.4435133,
601712348,31.2019098,121.4384805,traffic_signals
601712368,31.204041,121.4450104,traffic_signals
601712416,31.2080251,121.4683245,
601712418,31.2079896,121.4683389,
601712422,31.2012915,121.4458524,traffic_signals
601712444,31.2082554,121.469731,traffic_signals
601712455,31.210721,121.4788743,traffic_signals
601712458,31.2120413,121.4822011,traffic_signals
601712459,31.2120907,121.482359,traffic_signals
601712535,31.2081577,121.469281,traffic_signals
601712540,31.2081969,121.4692689,traffic_signals
601712550,31.2081335,121.4668307,
602243208,31.2336728,121.4588895,
602243262,31.2395662,121.4538518,
602243306,31.2293174,121.4606168,
602243609,31.2404039,121.4649435,
602259363,31.2379682,121.4723513,
602259365,31.2378384,121.471758,
602270895,31.2506847,121.4993319,
602334140,31.2332804,121.48616,traffic_signals
602360586,31.2442151,121.5006634,
602360589,31.2428259,121.4985438,
602360605,31.2440654,121.5006127,
602360606,31.2423957,121.5018908,
602360609,31.2422397,121.5019649,
602360612,31.2425088,121.5020512,
602360622,31.2435158,121.5040766,
602360634,31.2434672,121.5039607,
602360641,31.2429552,121.5029828,
602360648,31.2399899,121.4960844,
602360650,31.2384391,121.496131,traffic_signals
602360659,31.2361902,121.4970287,traffic_signals
602360660,31.2360945,121.497107,traffic_signals
602360664,31.2326781,121.5002431,traffic_signals
602360666,31.2324977,121.5003603,traffic_signals
602360669,31.2351919,121.4959598,
602360670,31.236162,121.4971906,traffic_signals
602361950,31.2371732,121.5093328,
602364835,31.241609,121.4936562,
602392037,31.2280374,121.5090439,traffic_signals
602392045,31.2321692,121.5007661,
602392061,31.2404198,121.5047807,
602392062,31.2408543,121.5056833,
602392063,31.240904,121.5057941,
602392064,31.241552,121.5081271,
602392067,31.2401982,121.5049115,
602392070,31.2311613,121.5074359,traffic_signals
602393484,31.2228513,121.4946153,traffic_signals
603172172,31.1957968,121.5059546,traffic_signals
603223138,31.1967647,121.4654665,traffic_signals
603362053,31.1950372,121.4657113,traffic_signals
603362055,31.1961199,121.4699088,traffic_signals
603362058,31.1970791,121.473787,traffic_signals
603362059,31.1972808,121.4742212,traffic_signals
603362074,31.1933012,121.4659509,traffic_signals
603424309,31.249484,121.4853436,
603424312,31.2530147,121.4844189,
603424329,31.246224,121.4849001,traffic_signals
603780374,31.2044364,121.5088124,traffic_signals
603830545,31.1994612,121.4865469,
603830572,31.2010002,121.4863227,
603836921,31.199329,121.4725604,traffic_signals
603836932,31.1980976,121.4691858,traffic_signals
603837178,31.1941674,121.4610595,
603837188,31.1963406,121.4652445,traffic_signals
603837208,31.1964764,121.4655162,traffic_signals
603837218,31.1978941,121.4693269,traffic_signals
603837222,31.1989916,121.4726984,traffic_signals
603837229,31.199166,121.4731388,traffic_signals
603837310,31.2019309,121.481189,traffic_signals
603837322,31.203327,121.4853063,traffic_signals
603837351,31.203556,121.4851503,traffic_signals
603837359,31.2021751,121.4811146,traffic_signals
603837371,31.2014336,121.4788989,traffic_signals
603837471,31.2033859,121.4854275,traffic_signals
